"filename","id","var_name_orig","class_orig","label_orig","n_labels","n_valid_labels","n_na_labels"
"ABIII_English.sav","Arab_Barometer_3","q701a","retroharmonize_labelled_spss_survey","generally speaking, do you think that trade with other countries should increase, decrease, or remain at its current level",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q701b","retroharmonize_labelled_spss_survey","people differ whether the increase in the global connectivity is a good thing do you think that the increase in global connectivity is a good or a bad thing for the society",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q701c","retroharmonize_labelled_spss_survey","do you think that the sum of foreign aid to your country shall increase, decrease, or remain at its current level",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q701d1","retroharmonize_labelled_spss_survey","1 do you think that the impact of foreign assistance in your country’s economy is …",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q701d2","retroharmonize_labelled_spss_survey","2 do you think that the impact of foreign assistance on people at a similar employment condition as yours is …",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q701d3","retroharmonize_labelled_spss_survey","3 do you think that the impact of international trade on the economy is …",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q701d4","retroharmonize_labelled_spss_survey","4 do you think that the impact of international trade on people at a similar employment condition as yours is …",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q701d5","retroharmonize_labelled_spss_survey","5 do you think that the impact of foreign investment people at a similar employment condition as yours is …",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q701d6","retroharmonize_labelled_spss_survey","6 do you think that the impact of foreign investment on the economy is …",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q702","retroharmonize_labelled_spss_survey","q702 during the past five years, did you spend time in a western country european country, canada, the united states",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q703","retroharmonize_labelled_spss_survey","q703 is it better for your country …",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q704","retroharmonize_labelled_spss_survey","q704 are the external demands for reform …",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q705","retroharmonize_labelled_spss_survey","q705 some say the lack of development in the arab world compared to other regions is due to external factors, while others blame internal factors which is more important in the lack of development in the arab world",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q706","retroharmonize_labelled_spss_survey","q706 do you agree or disagree with the following statement the united states’ interference in the region justifies armed operations against the united states everywhere",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q707","retroharmonize_labelled_spss_survey","q707 do you agree or disagree with the following statement despite negative u s foreign policy, americans are good people",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q708a","retroharmonize_labelled_spss_survey","do you",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q708kw","retroharmonize_labelled_spss_survey","w what's your position on the peace treaties signed by some arab countries with israel",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q709","retroharmonize_labelled_spss_survey","q709 which of the following statements is closest to your opinion with regard to the palestinian question",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q7111","retroharmonize_labelled_spss_survey","q711 1 to what extent do you agree or disagree with the following statement the arab israeli conflict is an obstacle to political reform in your country",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q7112","retroharmonize_labelled_spss_survey","q711 2 to what extent do you agree or disagree with the following statement in order to eliminate global terrorism, the palestinian issue must be solved",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q7113","retroharmonize_labelled_spss_survey","q711 3 to what extent do you agree or disagree with the following statement foreign interference is an obstacle to reform in your country",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q713","retroharmonize_labelled_spss_survey","q713 what is the most positive policy that the us can follow in our region",9,9,0
"ABIII_English.sav","Arab_Barometer_3","q800a","retroharmonize_labelled_spss_survey","the arab spring led some demonstrations and rallies in your country did you participate in any of these events",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800b","retroharmonize_labelled_spss_survey","why did you participate",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800c","retroharmonize_labelled_spss_survey","why did you not participate",9,9,0
"ABIII_English.sav","Arab_Barometer_3","q800d1","retroharmonize_labelled_spss_survey","1 did you encounter any of the following as a result of the arab spring demonstrations in 2011 theft or loss of personal belongings",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800d2","retroharmonize_labelled_spss_survey","2 did you encounter any of the following as a result of the arab spring demonstrations in 2011 destruction of place of work or residence",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800d3","retroharmonize_labelled_spss_survey","3 did you encounter any of the following as a result of the arab spring demonstrations in 2011 destruction of public property or institutions that affected your general condition",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800d4","retroharmonize_labelled_spss_survey","4 did you encounter any of the following as a result of the arab spring demonstrations in 2011 loss of job or a subsidy transfer income",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800d5","retroharmonize_labelled_spss_survey","5 did you encounter any of the following as a result of the arab spring demonstrations in 2011 taking refuge internally within the country",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800d6","retroharmonize_labelled_spss_survey","6 did you encounter any of the following as a result of the arab spring demonstrations in 2011 one of the immediate family had to emigrate out of the country",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800d7","retroharmonize_labelled_spss_survey","7 did you encounter any of the following as a result of the arab spring demonstrations in 2011 one of the immediate family had to come back from abroad",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800d8","retroharmonize_labelled_spss_survey","8 did you encounter any of the following as a result of the arab spring demonstrations in 2011 the loss or disappearance of a family member",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q800d9","retroharmonize_labelled_spss_survey","9 did you encounter any of the following as a result of the arab spring demonstrations in 2011 injuries that resulted in physical disabilities for a family member",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q810a","retroharmonize_labelled_spss_survey","do you have feelings of victory or personal loss with regard to the arab spring",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q8111","retroharmonize_labelled_spss_survey","q811 1 which of the following were the three main reasons that led to the arab spring",13,13,0
"ABIII_English.sav","Arab_Barometer_3","q8112","retroharmonize_labelled_spss_survey","q8112 which of the following were the three main reasons that led to the arab spring",13,13,0
"ABIII_English.sav","Arab_Barometer_3","q8113","retroharmonize_labelled_spss_survey","q8113 which of the following were the three main reasons that led to the arab spring",13,13,0
"ABIII_English.sav","Arab_Barometer_3","q811a1","retroharmonize_labelled_spss_survey","1 in your opinion, do you think that the arab spring had realized it",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q811a2","retroharmonize_labelled_spss_survey","2 in your opinion, do you think that the arab spring had realized it",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q811a3","retroharmonize_labelled_spss_survey","3 in your opinion, do you think that the arab spring had realized it",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q812a1","retroharmonize_labelled_spss_survey","1 egypt, tunisia, yemen, and libya are currently drafting new constitutions considering your own country’s constitution, what is the importance in insuring equal rights between men and women",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q812a2","retroharmonize_labelled_spss_survey","2 egypt, tunisia, yemen, and libya are currently drafting new constitutions considering your own country’s constitution, what is the importance in insuring equal rights between muslims and non muslims",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q812a3","retroharmonize_labelled_spss_survey","3 egypt, tunisia, yemen, and libya are currently drafting new constitutions considering your own country’s constitution, what is the importance in assuring that sharia is the main source of legislation",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q812a4","retroharmonize_labelled_spss_survey","4 egypt, tunisia, yemen, and libya are currently drafting new constitutions considering your own country’s constitution, what is the importance insuring separation of legislative and executive authorities",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q812a5","retroharmonize_labelled_spss_survey","5 egypt, tunisia, yemen, and libya are currently drafting new constitutions considering your own country’s constitution, what is the importance in keeping the politics beyond the army",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q812a6","retroharmonize_labelled_spss_survey","6 egypt, tunisia, yemen, and libya are currently drafting new constitutions considering your own country’s constitution, what is the importance in forbiding the president from assuming absolute power",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q812a7","retroharmonize_labelled_spss_survey","7 egypt, tunisia, yemen, and libya are currently drafting new constitutions considering your own country’s constitution, what is the importance in guaranteeing workers’ rights",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q812a8","retroharmonize_labelled_spss_survey","8 egypt, tunisia, yemen, and libya are currently drafting new constitutions considering your own country’s constitution, what is the importance in guaranteeing social protection and health insurance for the poor",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q817a","retroharmonize_labelled_spss_survey","how do you view the relationship between christians in egypt copts and muslims in reality",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q818yem","retroharmonize_labelled_spss_survey","q818yem how do you view the relationship between northerners and southerners in reality",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q1001","retroharmonize_labelled_spss_survey","q1001 age",2,2,0
"ABIII_English.sav","Arab_Barometer_3","q1002","retroharmonize_labelled_spss_survey","q1002 gender",2,2,0
"ABIII_English.sav","Arab_Barometer_3","q1003","retroharmonize_labelled_spss_survey","q1003 level of education",9,9,0
"ABIII_English.sav","Arab_Barometer_3","q1003t","retroharmonize_labelled_spss_survey","q1003t level of education tunisia",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q1003yem","retroharmonize_labelled_spss_survey","q1003yem level of education yemen",10,10,0
"ABIII_English.sav","Arab_Barometer_3","q1004","retroharmonize_labelled_spss_survey","q1004 do you work",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q1005","retroharmonize_labelled_spss_survey","q1005 are you",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q1006","retroharmonize_labelled_spss_survey","q1006 do you work full time or part time",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q1006a","retroharmonize_labelled_spss_survey","economic work sector",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q1007","retroharmonize_labelled_spss_survey","q1007 what is your position at the work if you had more than one job, answer on the primary one",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q1007a","retroharmonize_labelled_spss_survey","what is your position at the work if you had more than one job, answer on the primary one",13,13,0
"ABIII_English.sav","Arab_Barometer_3","q1009","retroharmonize_labelled_spss_survey","q1009 if you are currently working or have worked in the past, which of the following does your current work provide or your former work if you are retired or unemployed",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q1010","retroharmonize_labelled_spss_survey","q1010 marital status",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q1011","retroharmonize_labelled_spss_survey","q1011 what is your spouse’s profession",17,17,0
"ABIII_English.sav","Arab_Barometer_3","q1011a","retroharmonize_labelled_spss_survey","do you have one computer at least at your residence",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q1011b","retroharmonize_labelled_spss_survey","do you have a car",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q1012","retroharmonize_labelled_spss_survey","q1012 religion",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q1012a","retroharmonize_labelled_spss_survey","denomination",14,14,0
"ABIII_English.sav","Arab_Barometer_3","q1013","retroharmonize_labelled_spss_survey","q1013 is the house you live in …",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q1014","retroharmonize_labelled_spss_survey","q1014 respondent's monthly income",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q1015","retroharmonize_labelled_spss_survey","q1015 respondent's monthly household income",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q1016","retroharmonize_labelled_spss_survey","q1016 i will read you some statements related to your household income which of these statements comes closest to describing your household income",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q1017","retroharmonize_labelled_spss_survey","q1017 does your family receive remittances from someone living abroad",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q1019_1","retroharmonize_labelled_spss_survey","q1019 1 first language",19,19,0
"ABIII_English.sav","Arab_Barometer_3","q1019_2","retroharmonize_labelled_spss_survey","q1019 2 second language",46,46,0
"ABIII_English.sav","Arab_Barometer_3","q1020jo","retroharmonize_labelled_spss_survey","o country of origin",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q2001ir","retroharmonize_labelled_spss_survey","r ethnicity",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q2003","retroharmonize_labelled_spss_survey","q2003 to the researcher how would you describe the religious look of the respondent",10,10,0
"ABIII_English.sav","Arab_Barometer_3","q2004ir","retroharmonize_labelled_spss_survey","r in the opinion of the field team, the respondent is a member of what sect",3,3,0
"ABIII_English.sav","Arab_Barometer_3","q2005kw","retroharmonize_labelled_spss_survey","w in the opinion of the field team, the respondent is a member of what sect",3,3,0
"ABIV_English.sav","Arab_Barometer_4","rowid","character","unique identifier in abiv_english",0,0,0
"ABIV_English.sav","Arab_Barometer_4","qid","numeric","null",0,0,0
"ABIV_English.sav","Arab_Barometer_4","country","retroharmonize_labelled_spss_survey","country",8,8,0
"ABIV_English.sav","Arab_Barometer_4","sample","retroharmonize_labelled_spss_survey","sample of respondents",2,2,0
"ABIV_English.sav","Arab_Barometer_4","stratum","numeric","stratum",0,0,0
"ABIV_English.sav","Arab_Barometer_4","psu","numeric","psu",0,0,0
"ABIV_English.sav","Arab_Barometer_4","wt","numeric","weight",0,0,0
"ABIV_English.sav","Arab_Barometer_4","a1","retroharmonize_labelled_spss_survey","region",5,5,0
"ABIV_English.sav","Arab_Barometer_4","q1","retroharmonize_labelled_spss_survey","governorate",149,149,0
"ABIV_English.sav","Arab_Barometer_4","q2","retroharmonize_labelled_spss_survey","district",632,632,0
"ABIV_English.sav","Arab_Barometer_4","q13","retroharmonize_labelled_spss_survey","urban rural",3,3,0
"ABIV_English.sav","Arab_Barometer_4","q101","retroharmonize_labelled_spss_survey","q101 how would you evaluate the current economic situation in your country",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q101a","retroharmonize_labelled_spss_survey","how would you evaluate the economic situation in your country five years",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q102","retroharmonize_labelled_spss_survey","q102 what do you think will be the economic situation in your country during th",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q102b","retroharmonize_labelled_spss_survey","how would you evaluate your current household economic situation",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q103","retroharmonize_labelled_spss_survey","q103 generally speaking, do you think most people are trustworthy or not",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q103a1","retroharmonize_labelled_spss_survey","1 anyone who completely trusts anyone is asking for trouble",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q103a2","retroharmonize_labelled_spss_survey","2 never tell anyone the real reason you did something unless it is useful",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q103a3","retroharmonize_labelled_spss_survey","3 it is safest to assume that all people have a vicious streak and it will",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q103a4","retroharmonize_labelled_spss_survey","4 the best way to handle people is to tell them what they want to hear",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q103a5","retroharmonize_labelled_spss_survey","5 it is wise to flatter important people",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q103a6","retroharmonize_labelled_spss_survey","6 there is no excuse for lying to someone else",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q104","retroharmonize_labelled_spss_survey","q104 do you think about emigrating from your country",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q104a","retroharmonize_labelled_spss_survey","why do you want to emigrate",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q104aother","retroharmonize_labelled_spss_survey","other emigrate for other reason",65,65,0
"ABIV_English.sav","Arab_Barometer_4","q104ksa","retroharmonize_labelled_spss_survey","sa thinking of emigrating to saudi arabia",2,2,0
"ABIV_English.sav","Arab_Barometer_4","q104gcc","retroharmonize_labelled_spss_survey","cc thinking of emigrating to gcc country other than saudi arabia",2,2,0
"ABIV_English.sav","Arab_Barometer_4","q104arab","retroharmonize_labelled_spss_survey","rab thinking of emigrating to arab country outside the gcc",2,2,0
"ABIV_English.sav","Arab_Barometer_4","q104eur","retroharmonize_labelled_spss_survey","ur thinking of emigrating to europe",2,2,0
"ABIV_English.sav","Arab_Barometer_4","q104us","retroharmonize_labelled_spss_survey","q104us thinking of emigrating to the us or canada",2,2,0
"ABIV_English.sav","Arab_Barometer_4","q104other","retroharmonize_labelled_spss_survey","q104other thinking of emigrating to other country",26,26,0
"ABIV_English.sav","Arab_Barometer_4","q105","retroharmonize_labelled_spss_survey","q105 do you currently feel that your own personal as well as your family’s safe",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q106","retroharmonize_labelled_spss_survey","q106 to what extent do you feel you are being treated equally by the government",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q1071","retroharmonize_labelled_spss_survey","q1071 to what degree are you worried about the following situations no possibi",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q1072","retroharmonize_labelled_spss_survey","q1072 to what degree are you worried about the following situations a terroris",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q1074","retroharmonize_labelled_spss_survey","q1074 to what degree are you worried about the following situations being hara",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q2011","retroharmonize_labelled_spss_survey","q2011 how much trust do you have in the government council of ministers",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q2012","retroharmonize_labelled_spss_survey","q2012 how much trust do you have in the courts and legal system",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q2013","retroharmonize_labelled_spss_survey","q2013 how much trust do you have in the elected council of representatives the",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q2014","retroharmonize_labelled_spss_survey","q2014 how much trust do you have in the police",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q2015","retroharmonize_labelled_spss_survey","q2015 how much trust do you have in the directorate of general security",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q2016","retroharmonize_labelled_spss_survey","q2016 how much trust do you have in the armed forces the army",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q20112","retroharmonize_labelled_spss_survey","q20112 how much trust do you have in the muslim brotherhood or most significan",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q20113","retroharmonize_labelled_spss_survey","q20113 how much trust do you have in religious leaders",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q20120","retroharmonize_labelled_spss_survey","q20120 how much trust do you have in political parties",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q201a1","retroharmonize_labelled_spss_survey","1 how much trust do you have in arab nationalist parties",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q201a2","retroharmonize_labelled_spss_survey","2 how much trust do you have in socialist leftist parties",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q201a3","retroharmonize_labelled_spss_survey","3 how much trust do you have in islamist parties",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q201a4","retroharmonize_labelled_spss_survey","4 how much trust do you have in nationalist parties",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q202","retroharmonize_labelled_spss_survey","q202 in your opinion, is the state currently undertaking far reaching and radic",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q204a1","retroharmonize_labelled_spss_survey","1 how satisfied are you with the educational system in our country",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q204a2","retroharmonize_labelled_spss_survey","2 how satisfied are you with the healthcare system in our country",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q2041","retroharmonize_labelled_spss_survey","q2041 how would you evaluate the current government’s performance on managing t",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q2042","retroharmonize_labelled_spss_survey","q2042 how would you evaluate the current government’s performance on creating e",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q2043","retroharmonize_labelled_spss_survey","q2043 how would you evaluate the current government’s performance on narrowing",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q2044","retroharmonize_labelled_spss_survey","q2044 how would you evaluate the current government’s performance on improving",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q20420","retroharmonize_labelled_spss_survey","q20420 how would you evaluate the current government’s performance on keeping p",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q20421","retroharmonize_labelled_spss_survey","q20421 how would you evaluate the current government’s performance on providing",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q20422","retroharmonize_labelled_spss_survey","q20422 how would you evaluate the current government’s performance on addressin",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q2061","retroharmonize_labelled_spss_survey","q2061 what are the two most important challenges your country is facing today",9,9,0
"ABIV_English.sav","Arab_Barometer_4","q2061other","retroharmonize_labelled_spss_survey","q2061other what are the two most important challenges your country is facing to",47,47,0
"ABIV_English.sav","Arab_Barometer_4","q2062","retroharmonize_labelled_spss_survey","q2062 what are the two most important challenges your country is facing today",10,10,0
"ABIV_English.sav","Arab_Barometer_4","q2062other","retroharmonize_labelled_spss_survey","q2062other what are the two most important challenges your country is facing to",93,93,0
"ABIV_English.sav","Arab_Barometer_4","q210","retroharmonize_labelled_spss_survey","q210 to what extent do you think that there is corruption within the state agen",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q211","retroharmonize_labelled_spss_survey","q211 in your opinion, to what extent is the government working to crackdown on",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q213","retroharmonize_labelled_spss_survey","q213 some people say that nowadays it is impossible to get a job without connec",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q214","retroharmonize_labelled_spss_survey","q214 have you personally or any of your relatives or anyone you know been deman",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q216","retroharmonize_labelled_spss_survey","q216 citizens must support the government’s decisions even if they disagree wit",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q217","retroharmonize_labelled_spss_survey","q217 do you think that people nowadays can criticize their government without f",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q2181","retroharmonize_labelled_spss_survey","q2181 government employees are aware of citizens’ needs",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q2182","retroharmonize_labelled_spss_survey","q2182 political leaders are concerned with the needs of ordinary citizens",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q2185","retroharmonize_labelled_spss_survey","q2185 sometimes, politics are so complicated that i cannot understand what is h",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q261a1","retroharmonize_labelled_spss_survey","1 where would you rate politicians on this scale",10,10,0
"ABIV_English.sav","Arab_Barometer_4","q261a2","retroharmonize_labelled_spss_survey","2 where would you rate politicians on this scale",10,10,0
"ABIV_English.sav","Arab_Barometer_4","q261b1","retroharmonize_labelled_spss_survey","1 where would you rate citizens of your country on this scale",10,10,0
"ABIV_English.sav","Arab_Barometer_4","q261b2","retroharmonize_labelled_spss_survey","2 where would you rate citizens of your country on this scale",10,10,0
"ABIV_English.sav","Arab_Barometer_4","q263","retroharmonize_labelled_spss_survey","q263 which of the following statements best describes you",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q264","retroharmonize_labelled_spss_survey","q264 there are lots of reasons that one might want to help the poor of the rea",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q265","retroharmonize_labelled_spss_survey","q265 statement 1 the best way to reduce poverty is to increase your taxes so t",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q301","retroharmonize_labelled_spss_survey","q301 did you vote in the last parliamentary elections election that took place",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q302","retroharmonize_labelled_spss_survey","q302 during the last parliamentary elections that were held on in your country,",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q303","retroharmonize_labelled_spss_survey","q303 in general, how would you evaluate the last parliamentary elections that w",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q403","retroharmonize_labelled_spss_survey","q403 when you want to get newspapers, magazines, foreign books, or view sites o",5,5,0
"ABIV_English.sav","Arab_Barometer_4","q404","retroharmonize_labelled_spss_survey","q404 in general, to what extent are you interested in politics",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q4061","retroharmonize_labelled_spss_survey","q4061 in general, do you follow political news through the television",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q4062","retroharmonize_labelled_spss_survey","q4062 in general, do you follow political news through the daily newspaper",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q409","retroharmonize_labelled_spss_survey","q409 on average, how often do you use the internet",8,8,0
"ABIV_English.sav","Arab_Barometer_4","q4101","retroharmonize_labelled_spss_survey","q4101 do you use the internet in order to find out about political activities t",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q4102","retroharmonize_labelled_spss_survey","q4102 do you use the internet in order to express your opinion about political",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q4113","retroharmonize_labelled_spss_survey","q4113 are you a member of or participant in a facebook page",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q4114","retroharmonize_labelled_spss_survey","q4114 are you a member of or participant in a twitter account",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q4116","retroharmonize_labelled_spss_survey","q4116 are you a member of or participant in an instagram account",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q501","retroharmonize_labelled_spss_survey","q501 are you a member of any organization or formal groups",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q501b","retroharmonize_labelled_spss_survey","are you a member of a political party",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q501c","retroharmonize_labelled_spss_survey","name of political party",66,66,0
"ABIV_English.sav","Arab_Barometer_4","q5021","retroharmonize_labelled_spss_survey","q5021 during the past three years, did you attend a meeting to discuss a subjec",5,5,0
"ABIV_English.sav","Arab_Barometer_4","q5022","retroharmonize_labelled_spss_survey","q5022 during the past three years, did you participate in a protest, march or s",5,5,0
"ABIV_English.sav","Arab_Barometer_4","q503","retroharmonize_labelled_spss_survey","q503 which of the existing parties is closest to representing your political, s",109,109,0
"ABIV_English.sav","Arab_Barometer_4","q503sy","retroharmonize_labelled_spss_survey","q503sy which of the existing parties is closest to representing your political,",17,17,0
"ABIV_English.sav","Arab_Barometer_4","q511","retroharmonize_labelled_spss_survey","q511 in your opinion, to what extent is your country democratic",14,14,0
"ABIV_English.sav","Arab_Barometer_4","q511leb","retroharmonize_labelled_spss_survey","eb in your opinion, to what extent is your country democratic",13,13,0
"ABIV_English.sav","Arab_Barometer_4","q512","retroharmonize_labelled_spss_survey","q512 to what extent do you think democracy is appropriate for your country",14,14,0
"ABIV_English.sav","Arab_Barometer_4","q512leb","retroharmonize_labelled_spss_survey","eb to what extent do you think democracy is appropriate for your country",13,13,0
"ABIV_English.sav","Arab_Barometer_4","q513","retroharmonize_labelled_spss_survey","q513 to what extent are you satisfied with the government’s performance",14,14,0
"ABIV_English.sav","Arab_Barometer_4","q513leb","retroharmonize_labelled_spss_survey","eb to what extent are you satisfied with the government’s performance",13,13,0
"ABIV_English.sav","Arab_Barometer_4","q514","retroharmonize_labelled_spss_survey","q514 do you agree or disagree with this statement 'political reform should be",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q515a1","retroharmonize_labelled_spss_survey","1 if you have to choose only one from each four sets of statements that i",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q515a2","retroharmonize_labelled_spss_survey","2 if you have to choose only one from each four sets of statements that i",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q515a3","retroharmonize_labelled_spss_survey","3 if you have to choose only one from each four sets of statements that i",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5161","retroharmonize_labelled_spss_survey","q5161 under a democratic system, the country’s economic performance is weak",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5162","retroharmonize_labelled_spss_survey","q5162 democratic regimes are indecisive and full of problems",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5163","retroharmonize_labelled_spss_survey","q5163 democratic systems are not effective at maintaining order and stability",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5164","retroharmonize_labelled_spss_survey","q5164 a democratic system may have problems, yet it is better than other system",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5165","retroharmonize_labelled_spss_survey","q5165 the citizens in your country are not prepared for a democratic system",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q516a","retroharmonize_labelled_spss_survey","which of these three statements is closest to your own opinion",5,5,0
