"id","country","eval_parl_num","eval_parl_cat","wave"
"ABIV_English_2587","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2588","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2589","Jordan",1,"not_free","ABIV"
"ABIV_English_2590","Jordan",1,"not_free","ABIV"
"ABIV_English_2591","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2592","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2593","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2594","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2595","Jordan",1,"not_free","ABIV"
"ABIV_English_2596","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2597","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2598","Jordan",1,"not_free","ABIV"
"ABIV_English_2599","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2600","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2601","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2602","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2603","Jordan",1,"not_free","ABIV"
"ABIV_English_2604","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2605","Jordan",6,"declined","ABIV"
"ABIV_English_2606","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2607","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2608","Jordan",1,"not_free","ABIV"
"ABIV_English_2609","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2610","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2611","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2612","Jordan",1,"not_free","ABIV"
"ABIV_English_2613","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2614","Jordan",1,"not_free","ABIV"
"ABIV_English_2615","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2616","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2617","Jordan",6,"declined","ABIV"
"ABIV_English_2618","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2619","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2620","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2621","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2622","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2623","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2624","Jordan",1,"not_free","ABIV"
"ABIV_English_2625","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2626","Jordan",1,"not_free","ABIV"
"ABIV_English_2627","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2628","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2629","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2630","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2631","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2632","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2633","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2634","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2635","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2636","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2637","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2638","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2639","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2640","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2641","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2642","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2643","Jordan",1,"not_free","ABIV"
"ABIV_English_2644","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2645","Jordan",1,"not_free","ABIV"
"ABIV_English_2646","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2647","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2648","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2649","Jordan",1,"not_free","ABIV"
"ABIV_English_2650","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2651","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2652","Jordan",1,"not_free","ABIV"
"ABIV_English_2653","Jordan",1,"not_free","ABIV"
"ABIV_English_2654","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2655","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2656","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2657","Jordan",1,"not_free","ABIV"
"ABIV_English_2658","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2659","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2660","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2661","Jordan",1,"not_free","ABIV"
"ABIV_English_2662","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2663","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2664","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2665","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2666","Jordan",1,"not_free","ABIV"
"ABIV_English_2667","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2668","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2669","Jordan",1,"not_free","ABIV"
"ABIV_English_2670","Jordan",1,"not_free","ABIV"
"ABIV_English_2671","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2672","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2673","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2674","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2675","Jordan",1,"not_free","ABIV"
"ABIV_English_2676","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2677","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2678","Jordan",1,"not_free","ABIV"
"ABIV_English_2679","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2680","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2681","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2682","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2683","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2684","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2685","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2686","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2687","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2688","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2689","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2690","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2691","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2692","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2693","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2694","Jordan",1,"not_free","ABIV"
"ABIV_English_2695","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2696","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2697","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2698","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2699","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2700","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2701","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2702","Jordan",1,"not_free","ABIV"
"ABIV_English_2703","Jordan",1,"not_free","ABIV"
"ABIV_English_2704","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2705","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2706","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2707","Jordan",1,"not_free","ABIV"
"ABIV_English_2708","Jordan",1,"not_free","ABIV"
"ABIV_English_2709","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2710","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2711","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2712","Jordan",1,"not_free","ABIV"
"ABIV_English_2713","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2714","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2715","Jordan",1,"not_free","ABIV"
"ABIV_English_2716","Jordan",1,"not_free","ABIV"
"ABIV_English_2717","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2718","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2719","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2720","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2721","Jordan",1,"not_free","ABIV"
"ABIV_English_2722","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2723","Jordan",1,"not_free","ABIV"
"ABIV_English_2724","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2725","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2726","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2727","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2728","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2729","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2730","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2731","Jordan",1,"not_free","ABIV"
"ABIV_English_2732","Jordan",1,"not_free","ABIV"
"ABIV_English_2733","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2734","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2735","Jordan",1,"not_free","ABIV"
"ABIV_English_2736","Jordan",1,"not_free","ABIV"
"ABIV_English_2737","Jordan",1,"not_free","ABIV"
"ABIV_English_2738","Jordan",1,"not_free","ABIV"
"ABIV_English_2739","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2740","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2741","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2742","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2743","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2744","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2745","Jordan",1,"not_free","ABIV"
"ABIV_English_2746","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2747","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2748","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2749","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2750","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2751","Jordan",1,"not_free","ABIV"
"ABIV_English_2752","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2753","Jordan",1,"not_free","ABIV"
"ABIV_English_2754","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2755","Jordan",1,"not_free","ABIV"
"ABIV_English_2756","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2757","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2758","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2759","Jordan",1,"not_free","ABIV"
"ABIV_English_2760","Jordan",1,"not_free","ABIV"
"ABIV_English_2761","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2762","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2763","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2764","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2765","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2766","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2767","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2768","Jordan",1,"not_free","ABIV"
"ABIV_English_2769","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2770","Jordan",1,"not_free","ABIV"
"ABIV_English_2771","Jordan",1,"not_free","ABIV"
"ABIV_English_2772","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2773","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2774","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2775","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2776","Jordan",1,"not_free","ABIV"
"ABIV_English_2777","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2778","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2779","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2780","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2781","Jordan",1,"not_free","ABIV"
"ABIV_English_2782","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2783","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2784","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2785","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2786","Jordan",1,"not_free","ABIV"
"ABIV_English_2787","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2788","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2789","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2790","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2791","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2792","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2793","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2794","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2795","Jordan",1,"not_free","ABIV"
"ABIV_English_2796","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2797","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2798","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2799","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2800","Jordan",1,"not_free","ABIV"
"ABIV_English_2801","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2802","Jordan",1,"not_free","ABIV"
"ABIV_English_2803","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2804","Jordan",1,"not_free","ABIV"
"ABIV_English_2805","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2806","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2807","Jordan",1,"not_free","ABIV"
"ABIV_English_2808","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2809","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2810","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2811","Jordan",1,"not_free","ABIV"
"ABIV_English_2812","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2813","Jordan",1,"not_free","ABIV"
"ABIV_English_2814","Jordan",1,"not_free","ABIV"
"ABIV_English_2815","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2816","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2817","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2818","Jordan",1,"not_free","ABIV"
"ABIV_English_2819","Jordan",1,"not_free","ABIV"
"ABIV_English_2820","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2821","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2822","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2823","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2824","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2825","Jordan",1,"not_free","ABIV"
"ABIV_English_2826","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2827","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2828","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2829","Jordan",1,"not_free","ABIV"
"ABIV_English_2830","Jordan",1,"not_free","ABIV"
"ABIV_English_2831","Jordan",1,"not_free","ABIV"
"ABIV_English_2832","Jordan",1,"not_free","ABIV"
"ABIV_English_2833","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2834","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2835","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2836","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2837","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2838","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2839","Jordan",1,"not_free","ABIV"
"ABIV_English_2840","Jordan",1,"not_free","ABIV"
"ABIV_English_2841","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2842","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2843","Jordan",1,"not_free","ABIV"
"ABIV_English_2844","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2845","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2846","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2847","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2848","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2849","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2850","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2851","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2852","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2853","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2854","Jordan",1,"not_free","ABIV"
"ABIV_English_2855","Jordan",1,"not_free","ABIV"
"ABIV_English_2856","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2857","Jordan",1,"not_free","ABIV"
"ABIV_English_2858","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2859","Jordan",1,"not_free","ABIV"
"ABIV_English_2860","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2861","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2862","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2863","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2864","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2865","Jordan",1,"not_free","ABIV"
"ABIV_English_2866","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2867","Jordan",1,"not_free","ABIV"
"ABIV_English_2868","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2869","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2870","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2871","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2872","Jordan",1,"not_free","ABIV"
"ABIV_English_2873","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2874","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2875","Jordan",1,"not_free","ABIV"
"ABIV_English_2876","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2877","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2878","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2879","Jordan",1,"not_free","ABIV"
"ABIV_English_2880","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2881","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2882","Jordan",1,"not_free","ABIV"
"ABIV_English_2883","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2884","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2885","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2886","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2887","Jordan",1,"not_free","ABIV"
"ABIV_English_2888","Jordan",1,"not_free","ABIV"
"ABIV_English_2889","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2890","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2891","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2892","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2893","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2894","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2895","Jordan",1,"not_free","ABIV"
"ABIV_English_2896","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2897","Jordan",1,"not_free","ABIV"
"ABIV_English_2898","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2899","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2900","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2901","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2902","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2903","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2904","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2905","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2906","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2907","Jordan",1,"not_free","ABIV"
"ABIV_English_2908","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2909","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2910","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2911","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2912","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2913","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2914","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2915","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2916","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2917","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2918","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2919","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2920","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2921","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2922","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2923","Jordan",6,"declined","ABIV"
"ABIV_English_2924","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2925","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2926","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2927","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2928","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2929","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2930","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2931","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2932","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2933","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2934","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2935","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2936","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2937","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2938","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2939","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2940","Jordan",1,"not_free","ABIV"
"ABIV_English_2941","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2942","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2943","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2944","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2945","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2946","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2947","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2948","Jordan",1,"not_free","ABIV"
"ABIV_English_2949","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2950","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2951","Jordan",1,"not_free","ABIV"
"ABIV_English_2952","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2953","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2954","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2955","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2956","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2957","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2958","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2959","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2960","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2961","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2962","Jordan",6,"declined","ABIV"
"ABIV_English_2963","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2964","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2965","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2966","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2967","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2968","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2969","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2970","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2971","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2972","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2973","Jordan",1,"not_free","ABIV"
"ABIV_English_2974","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2975","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2976","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2977","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2978","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2979","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2980","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2981","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2982","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2983","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2984","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2985","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2986","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2987","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2988","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2989","Jordan",1,"not_free","ABIV"
"ABIV_English_2990","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2991","Jordan",5,"do_not_know","ABIV"
"ABIV_English_2992","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2993","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2994","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2995","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_2996","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_2997","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_2998","Jordan",1,"not_free","ABIV"
"ABIV_English_2999","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3000","Jordan",5,"do_not_know","ABIV"
"ABIV_English_3001","Jordan",5,"do_not_know","ABIV"
"ABIV_English_3002","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3003","Jordan",5,"do_not_know","ABIV"
"ABIV_English_3004","Jordan",1,"not_free","ABIV"
"ABIV_English_3005","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_3006","Jordan",5,"do_not_know","ABIV"
"ABIV_English_3007","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3008","Jordan",1,"not_free","ABIV"
"ABIV_English_3009","Jordan",1,"not_free","ABIV"
"ABIV_English_3010","Jordan",1,"not_free","ABIV"
"ABIV_English_3011","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3012","Jordan",5,"do_not_know","ABIV"
"ABIV_English_3013","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3014","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3015","Jordan",1,"not_free","ABIV"
"ABIV_English_3016","Jordan",5,"do_not_know","ABIV"
"ABIV_English_3017","Jordan",1,"not_free","ABIV"
"ABIV_English_3018","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_3019","Jordan",1,"not_free","ABIV"
"ABIV_English_3020","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3021","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3022","Jordan",5,"do_not_know","ABIV"
"ABIV_English_3023","Jordan",2,"some_major_problems","ABIV"
"ABIV_English_3024","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_3025","Jordan",1,"not_free","ABIV"
"ABIV_English_3026","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_3027","Jordan",4,"free_and_fair","ABIV"
"ABIV_English_3028","Jordan",5,"do_not_know","ABIV"
"ABIV_English_3029","Jordan",3,"some_minor_problems","ABIV"
"ABIV_English_3030","Jordan",4,"free_and_fair","ABIV"
